TIME;ACC[ROLL];GYRO[ROLL];ANGLE[ROLL];TARGET_ANGLE[ROLL];FRAME_ANGLE[ROLL];POWER[ROLL];ACC[PITCH];GYRO[PITCH];ANGLE[PITCH];TARGET_ANGLE[PITCH];FRAME_ANGLE[PITCH];POWER[PITCH];ACC[YAW];GYRO[YAW];ANGLE[YAW];TARGET_ANGLE[YAW];FRAME_ANGLE[YAW];POWER[YAW];RC_ROLL;RC_PITCH;RC_YAW;RC_CMD;EXT_FC_ROLL;EXT_FC_PITCH;BAT_VOLTAGE;RMS_ERR[ROLL];FREQ[ROLL];RMS_ERR[PITCH];FREQ[PITCH];RMS_ERR[YAW];FREQ[YAW]
02:06:08.702;-82;-6;-8.942871;0.0;-7.4487305;0;-5;13;-1.4501953;0.0;-1.7138672;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;2;65;1;97;1;194
02:06:08.758;-83;-3;-8.942871;0.0;-7.4487305;0;-6;3;-1.4501953;0.0;-1.6918945;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;5;67;3;94;1;192
02:06:08.806;-83;3;-8.964844;0.0;-7.470703;0;-7;-5;-1.4501953;0.0;-1.7138672;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;3;65;2;93;0;194
02:06:08.855;-82;1;-8.964844;0.0;-7.470703;0;-6;0;-1.4501953;0.0;-1.7138672;0;510;0;8.349609;0.0;0.0;0;;;;;;;0;3;64;2;95;0;197
02:06:08.911;-82;1;-8.964844;0.0;-7.470703;0;-8;-1;-1.4501953;0.0;-1.7138672;0;505;0;8.349609;0.0;0.0;0;;;;;;;0;2;71;1;93;1;192
02:06:08.959;-83;-2;-8.964844;0.0;-7.470703;0;-4;7;-1.4501953;0.0;-1.7138672;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;3;87;2;90;0;199
02:06:09.10;-81;-8;-8.964844;0.0;-7.470703;0;-6;14;-1.4501953;0.0;-1.7138672;0;510;0;8.349609;0.0;0.0;0;;;;;;;0;4;86;1;91;0;196
02:06:09.66;-81;-3;-8.964844;0.0;-7.470703;0;-7;7;-1.4501953;0.0;-1.7138672;0;509;-1;8.349609;0.0;0.0;0;;;;;;;0;7;83;4;89;1;200
02:06:09.114;-81;-2;-8.964844;0.0;-7.470703;0;-5;3;-1.4501953;0.0;-1.6918945;0;507;0;8.349609;0.0;0.0;0;;;;;;;0;3;83;2;90;1;201
02:06:09.169;-80;0;-8.964844;0.0;-7.470703;0;-7;2;-1.4501953;0.0;-1.6918945;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;2;82;1;89;1;204
02:06:09.219;-83;2;-8.964844;0.0;-7.470703;0;-7;-2;-1.4501953;0.0;-1.6918945;0;509;0;8.349609;0.0;0.0;0;;;;;;;0;3;80;2;89;1;200
02:06:09.273;-82;3;-8.964844;0.0;-7.470703;0;-4;-4;-1.4501953;0.0;-1.6918945;0;508;1;8.349609;0.0;0.0;0;;;;;;;0;3;80;1;88;0;191
02:06:09.320;-83;0;-8.964844;0.0;-7.470703;0;-7;-2;-1.4501953;0.0;-1.6918945;0;509;0;8.349609;0.0;0.0;0;;;;;;;0;3;79;2;86;0;181
02:06:09.368;-84;-1;-8.964844;0.0;-7.470703;0;-7;1;-1.4501953;0.0;-1.6918945;0;509;-1;8.349609;0.0;0.0;0;;;;;;;0;1;76;1;86;0;193
02:06:09.424;-81;-2;-8.964844;0.0;-7.492676;0;-5;6;-1.4501953;0.0;-1.6918945;0;510;0;8.349609;0.0;0.0;0;;;;;;;0;2;77;2;95;0;189
02:06:09.472;-84;1;-8.986816;0.0;-7.492676;0;-7;-2;-1.4501953;0.0;-1.6918945;0;507;-1;8.349609;0.0;0.0;0;;;;;;;0;2;76;1;95;1;191
02:06:09.521;-83;2;-8.986816;0.0;-7.492676;0;-7;1;-1.4501953;0.0;-1.6918945;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;1;76;1;103;0;209
02:06:09.578;-82;3;-8.986816;0.0;-7.470703;0;-8;-2;-1.4501953;0.0;-1.6918945;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;2;82;1;99;1;208
02:06:09.625;-83;-2;-8.986816;0.0;-7.492676;0;-5;5;-1.4501953;0.0;-1.6918945;0;510;-1;8.349609;0.0;0.0;0;;;;;;;0;1;81;1;108;1;202
02:06:09.674;-82;-1;-8.964844;0.0;-7.470703;0;-8;2;-1.4282227;0.0;-1.6918945;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;2;80;1;105;1;205
02:06:09.730;-81;-6;-8.964844;0.0;-7.470703;0;-6;9;-1.4282227;0.0;-1.6699219;0;509;-1;8.349609;0.0;0.0;0;;;;;;;0;2;78;1;104;1;205
02:06:09.778;-83;3;-8.964844;0.0;-7.470703;0;-8;-6;-1.4282227;0.0;-1.6699219;0;507;0;8.349609;0.0;0.0;0;;;;;;;0;4;83;2;115;1;210
02:06:09.827;-84;-3;-8.986816;0.0;-7.470703;0;-6;0;-1.4282227;0.0;-1.6699219;0;508;-1;8.349609;0.0;0.0;0;;;;;;;0;3;82;1;111;0;210
02:06:09.883;-82;1;-8.986816;0.0;-7.470703;0;-7;0;-1.4282227;0.0;-1.6699219;0;512;0;8.349609;0.0;0.0;0;;;;;;;0;1;87;1;109;1;205
02:06:09.932;-84;0;-8.986816;0.0;-7.492676;0;-4;-2;-1.4282227;0.0;-1.6699219;0;510;-2;8.349609;0.0;0.0;0;;;;;;;0;3;88;2;111;1;210
02:06:09.979;-83;5;-8.986816;0.0;-7.492676;0;-5;-7;-1.4282227;0.0;-1.6699219;0;510;-2;8.349609;0.0;0.0;0;;;;;;;0;2;89;1;107;0;206
02:06:10.36;-85;-2;-8.986816;0.0;-7.492676;0;-6;1;-1.4282227;0.0;-1.6699219;0;507;-1;8.349609;0.0;0.0;0;;;;;;;0;3;88;2;103;1;197
02:06:10.83;-83;1;-8.986816;0.0;-7.492676;0;-6;-2;-1.4282227;0.0;-1.6699219;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;4;87;2;100;1;203
02:06:10.132;-84;-1;-8.986816;0.0;-7.492676;0;-6;5;-1.4282227;0.0;-1.6699219;0;508;-1;8.349609;0.0;0.0;0;;;;;;;0;3;85;2;97;1;208
02:06:10.188;-86;2;-8.986816;0.0;-7.492676;0;-8;-2;-1.4282227;0.0;-1.6699219;0;507;0;8.349609;0.0;0.0;0;;;;;;;0;3;84;1;95;1;198
02:06:10.236;-81;0;-8.986816;0.0;-7.492676;0;-5;3;-1.4282227;0.0;-1.6479492;0;507;2;8.349609;0.0;0.0;0;;;;;;;0;6;82;4;92;1;190
02:06:10.284;-83;4;-8.986816;0.0;-7.492676;0;-5;-2;-1.4282227;0.0;-1.6479492;0;510;1;8.349609;0.0;0.0;0;;;;;;;0;3;80;2;89;1;182
02:06:10.341;-84;0;-8.986816;0.0;-7.492676;0;-4;-3;-1.4282227;0.0;-1.6479492;0;509;-2;8.349609;0.0;0.0;0;;;;;;;0;5;78;3;86;1;183
02:06:10.389;-82;3;-8.986816;0.0;-7.492676;0;-6;-2;-1.4282227;0.0;-1.6479492;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;2;76;2;84;1;194
02:06:10.445;-82;3;-8.986816;0.0;-7.492676;0;-5;-4;-1.4282227;0.0;-1.6479492;0;506;-1;8.349609;0.0;0.0;0;;;;;;;0;4;83;3;84;1;185
02:06:10.494;-83;0;-8.986816;0.0;-7.492676;0;-7;0;-1.4282227;0.0;-1.6479492;0;507;-1;8.349609;0.0;0.0;0;;;;;;;0;2;82;1;83;1;194
02:06:10.541;-82;1;-9.008789;0.0;-7.492676;0;-7;-2;-1.4282227;0.0;-1.6479492;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;1;88;1;85;1;196
02:06:10.597;-81;-4;-9.008789;0.0;-7.492676;0;-8;5;-1.4282227;0.0;-1.6479492;0;506;-1;8.349609;0.0;0.0;0;;;;;;;0;2;86;1;90;1;193
02:06:10.645;-85;2;-8.986816;0.0;-7.492676;0;-9;-6;-1.4282227;0.0;-1.6479492;0;510;0;8.327637;0.0;0.0;0;;;;;;;0;3;84;1;87;0;186
02:06:10.695;-86;-2;-8.986816;0.0;-7.492676;0;-6;6;-1.4282227;0.0;-1.6479492;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;4;83;2;86;0;192
02:06:10.750;-79;-1;-8.986816;0.0;-7.492676;0;-6;1;-1.4282227;0.0;-1.6479492;0;509;-2;8.327637;0.0;0.0;0;;;;;;;0;3;82;2;84;0;207
02:06:10.798;-81;4;-8.986816;0.0;-7.492676;0;-7;-2;-1.4282227;0.0;-1.6259766;0;512;-1;8.327637;0.0;0.0;0;;;;;;;0;4;85;2;88;1;203
02:06:10.848;-86;0;-8.986816;0.0;-7.492676;0;-6;-4;-1.4282227;0.0;-1.6259766;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;3;84;2;87;1;196
02:06:10.905;-81;0;-9.008789;0.0;-7.492676;0;-5;2;-1.4282227;0.0;-1.6259766;0;509;-1;8.327637;0.0;0.0;0;;;;;;;0;2;91;1;92;1;198
02:06:10.953;-83;0;-9.008789;0.0;-7.492676;0;-7;2;-1.4282227;0.0;-1.6259766;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;3;94;1;91;1;201
02:06:11.09;-84;10;-9.008789;0.0;-7.492676;0;-8;-14;-1.4282227;0.0;-1.6259766;0;506;-1;8.349609;0.0;0.0;0;;;;;;;0;4;96;2;90;0;220
02:06:11.59;-85;-1;-9.008789;0.0;-7.5146484;0;-7;3;-1.4282227;0.0;-1.6259766;0;510;0;8.349609;0.0;0.0;0;;;;;;;0;7;93;4;88;1;211
02:06:11.107;-83;-2;-9.008789;0.0;-7.5146484;0;-5;5;-1.4282227;0.0;-1.6259766;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;4;91;2;86;1;212
02:06:11.162;-83;-1;-9.008789;0.0;-7.5146484;0;-6;0;-1.4282227;0.0;-1.6259766;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;4;90;2;86;0;216
02:06:11.211;-79;-4;-9.008789;0.0;-7.492676;0;-8;9;-1.4282227;0.0;-1.6259766;0;509;0;8.349609;0.0;0.0;0;;;;;;;0;4;89;2;85;0;225
02:06:11.263;-79;-3;-9.008789;0.0;-7.492676;0;-6;3;-1.4282227;0.0;-1.6040039;0;507;0;8.349609;0.0;0.0;0;;;;;;;0;4;87;2;84;0;229
02:06:11.314;-84;1;-9.008789;0.0;-7.492676;0;-5;0;-1.40625;0.0;-1.6040039;0;505;0;8.349609;0.0;0.0;0;;;;;;;0;2;85;1;87;0;216
02:06:11.361;-82;-1;-9.008789;0.0;-7.5146484;0;-6;6;-1.40625;0.0;-1.6040039;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;1;91;1;95;1;228
02:06:11.417;-85;2;-9.008789;0.0;-7.5146484;0;-6;-4;-1.40625;0.0;-1.6040039;0;507;-1;8.349609;0.0;0.0;0;;;;;;;0;5;89;3;92;1;241
02:06:11.464;-82;0;-9.008789;0.0;-7.5146484;0;-7;0;-1.40625;0.0;-1.6040039;0;509;-1;8.349609;0.0;0.0;0;;;;;;;0;4;88;2;90;1;233
02:06:11.512;-84;0;-9.008789;0.0;-7.5146484;0;-7;1;-1.40625;0.0;-1.6040039;0;512;0;8.349609;0.0;0.0;0;;;;;;;0;1;87;1;89;1;221
02:06:11.570;-81;0;-9.008789;0.0;-7.5146484;0;-7;3;-1.4282227;0.0;-1.6040039;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;2;84;2;86;1;218
02:06:11.617;-82;1;-9.008789;0.0;-7.5146484;0;-7;-1;-1.40625;0.0;-1.6040039;0;508;1;8.349609;0.0;0.0;0;;;;;;;0;1;102;1;85;1;215
02:06:11.667;-80;1;-9.008789;0.0;-7.5146484;0;-6;-5;-1.40625;0.0;-1.6040039;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;3;99;1;84;1;204
02:06:11.723;-84;0;-9.008789;0.0;-7.5146484;0;-6;2;-1.40625;0.0;-1.6040039;0;508;0;8.349609;0.0;0.0;0;;;;;;;0;2;96;1;94;1;209
02:06:11.774;-82;0;-9.008789;0.0;-7.5146484;0;-6;-2;-1.40625;0.0;-1.6040039;0;505;1;8.349609;0.0;0.0;0;;;;;;;0;2;97;1;95;1;200
02:06:11.822;-82;6;-9.008789;0.0;-7.5146484;0;-8;-8;-1.40625;0.0;-1.6040039;0;509;2;8.349609;0.0;0.0;0;;;;;;;0;2;95;1;94;0;205
02:06:11.875;-82;0;-9.008789;0.0;-7.5146484;0;-7;-4;-1.40625;0.0;-1.6040039;0;509;1;8.327637;0.0;0.0;0;;;;;;;0;6;93;3;92;1;193
02:06:11.925;-83;0;-9.008789;0.0;-7.5146484;0;-5;-2;-1.40625;0.0;-1.5820312;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;5;91;3;91;1;189
02:06:11.982;-81;0;-9.008789;0.0;-7.5146484;0;-7;0;-1.40625;0.0;-1.5820312;0;507;1;8.349609;0.0;0.0;0;;;;;;;0;3;89;1;89;1;184
02:06:12.30;-81;-2;-9.008789;0.0;-7.5146484;0;-5;2;-1.40625;0.0;-1.5820312;0;509;-2;8.349609;0.0;0.0;0;;;;;;;0;2;86;1;96;0;206
02:06:12.78;-83;0;-9.030762;0.0;-7.5146484;0;-7;-4;-1.40625;0.0;-1.5820312;0;511;0;8.327637;0.0;0.0;0;;;;;;;0;4;85;3;94;1;203
02:06:12.137;-80;3;-9.030762;0.0;-7.5146484;0;-4;-5;-1.40625;0.0;-1.5820312;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;4;84;2;92;0;209
02:06:12.180;-84;2;-9.030762;0.0;-7.5146484;0;-7;0;-1.40625;0.0;-1.5820312;0;509;0;8.349609;0.0;0.0;0;;;;;;;0;3;82;1;89;0;218
02:06:12.236;-82;-2;-9.030762;0.0;-7.5146484;0;-8;6;-1.40625;0.0;-1.5820312;0;506;0;8.349609;0.0;0.0;0;;;;;;;0;4;81;2;89;0;224
02:06:12.284;-83;-1;-9.030762;0.0;-7.5146484;0;-6;4;-1.40625;0.0;-1.5820312;0;509;-1;8.349609;0.0;0.0;0;;;;;;;0;3;79;2;87;1;226
02:06:12.336;-82;-1;-9.030762;0.0;-7.5146484;0;-7;3;-1.40625;0.0;-1.5820312;0;510;0;8.327637;0.0;0.0;0;;;;;;;0;2;78;1;88;1;221
02:06:12.391;-84;-4;-9.030762;0.0;-7.5146484;0;-5;1;-1.40625;0.0;-1.5820312;0;510;-2;8.327637;0.0;0.0;0;;;;;;;0;2;77;1;95;1;230
02:06:12.440;-82;1;-9.030762;0.0;-7.5146484;0;-7;-4;-1.40625;0.0;-1.5820312;0;507;1;8.327637;0.0;0.0;0;;;;;;;0;2;77;2;92;1;223
02:06:12.498;-80;4;-9.030762;0.0;-7.5146484;0;-7;-9;-1.40625;0.0;-1.5600586;0;507;0;8.349609;0.0;0.0;0;;;;;;;0;2;76;1;90;0;218
02:06:12.544;-84;0;-9.030762;0.0;-7.5146484;0;-8;5;-1.40625;0.0;-1.5600586;0;506;1;8.327637;0.0;0.0;0;;;;;;;0;4;76;3;89;1;206
02:06:12.592;-82;0;-9.030762;0.0;-7.5146484;0;-7;2;-1.40625;0.0;-1.5600586;0;506;-1;8.327637;0.0;0.0;0;;;;;;;0;4;76;2;87;1;229
02:06:12.648;-83;0;-9.030762;0.0;-7.5146484;0;-6;2;-1.40625;0.0;-1.5600586;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;2;74;1;91;1;219
02:06:12.698;-82;2;-9.030762;0.0;-7.5146484;0;-7;-7;-1.40625;0.0;-1.5600586;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;2;75;1;103;1;221
02:06:12.753;-82;-1;-9.030762;0.0;-7.5146484;0;-5;2;-1.40625;0.0;-1.5600586;0;511;2;8.327637;0.0;0.0;0;;;;;;;0;3;75;2;100;1;225
02:06:12.801;-82;3;-9.030762;0.0;-7.5146484;0;-8;-3;-1.40625;0.0;-1.5600586;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;3;75;2;98;1;232
02:06:12.859;-81;-3;-9.030762;0.0;-7.5146484;0;-6;2;-1.3842773;0.0;-1.5600586;0;504;-1;8.327637;0.0;0.0;0;;;;;;;0;4;76;2;96;1;235
02:06:12.906;-83;0;-9.030762;0.0;-7.5146484;0;-8;-4;-1.3842773;0.0;-1.5600586;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;3;76;1;96;1;223
02:06:12.961;-82;-3;-9.030762;0.0;-7.5146484;0;-5;4;-1.3842773;0.0;-1.5600586;0;505;-3;8.327637;0.0;0.0;0;;;;;;;0;3;74;2;98;1;224
02:06:13.11;-83;0;-9.030762;0.0;-7.5146484;0;-5;-4;-1.3842773;0.0;-1.5600586;0;509;-1;8.327637;0.0;0.0;0;;;;;;;0;4;75;2;101;0;215
02:06:13.59;-82;0;-9.030762;0.0;-7.5146484;0;-8;0;-1.3842773;0.0;-1.5380859;0;507;-2;8.327637;0.0;0.0;0;;;;;;;0;2;78;1;100;0;217
02:06:13.114;-83;0;-9.030762;0.0;-7.536621;0;-7;0;-1.3842773;0.0;-1.5380859;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;1;89;1;120;1;216
02:06:13.160;-82;0;-9.030762;0.0;-7.536621;0;-7;0;-1.3842773;0.0;-1.5380859;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;1;95;0;132;0;226
02:06:13.216;-79;1;-9.052734;0.0;-7.536621;0;-7;0;-1.3842773;0.0;-1.5380859;0;505;0;8.327637;0.0;0.0;0;;;;;;;0;2;93;1;127;1;215
02:06:13.267;-84;-1;-9.052734;0.0;-7.536621;0;-5;-1;-1.3842773;0.0;-1.5380859;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;1;91;1;125;1;213
02:06:13.315;-83;3;-9.052734;0.0;-7.536621;0;-4;-4;-1.3842773;0.0;-1.5380859;0;510;0;8.327637;0.0;0.0;0;;;;;;;0;1;102;0;129;0;217
02:06:13.372;-83;0;-9.052734;0.0;-7.536621;0;-6;0;-1.3842773;0.0;-1.5380859;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;4;103;2;132;1;214
02:06:13.420;-81;-1;-9.052734;0.0;-7.536621;0;-7;1;-1.3842773;0.0;-1.5380859;0;508;3;8.327637;0.0;0.0;0;;;;;;;0;3;100;1;127;0;225
02:06:13.465;-83;-1;-9.030762;0.0;-7.536621;0;-6;2;-1.3842773;0.0;-1.5380859;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;2;102;1;128;1;220
02:06:13.522;-82;0;-9.052734;0.0;-7.536621;0;-6;1;-1.3842773;0.0;-1.5380859;0;505;-1;8.327637;0.0;0.0;0;;;;;;;0;1;105;1;127;0;207
02:06:13.573;-80;-2;-9.052734;0.0;-7.536621;0;-7;3;-1.3842773;0.0;-1.5380859;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;1;127;1;141;0;203
02:06:13.621;-81;0;-9.052734;0.0;-7.536621;0;-6;-3;-1.3842773;0.0;-1.5380859;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;1;123;0;141;1;212
02:06:13.677;-80;0;-9.052734;0.0;-7.536621;0;-5;-1;-1.3842773;0.0;-1.5380859;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;1;121;1;148;0;205
02:06:13.724;-83;-1;-9.052734;0.0;-7.536621;0;-7;3;-1.3842773;0.0;-1.5380859;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;1;122;1;159;0;201
02:06:13.782;-82;-1;-9.052734;0.0;-7.536621;0;-5;-2;-1.3842773;0.0;-1.5380859;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;1;119;1;166;0;197
02:06:13.827;-82;0;-9.052734;0.0;-7.536621;0;-5;-2;-1.3842773;0.0;-1.5380859;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;2;121;1;161;1;206
02:06:13.876;-83;-1;-9.052734;0.0;-7.536621;0;-7;1;-1.3842773;0.0;-1.5380859;0;510;0;8.327637;0.0;0.0;0;;;;;;;0;1;120;0;157;0;203
02:06:13.932;-83;-2;-9.052734;0.0;-7.536621;0;-7;-2;-1.3842773;0.0;-1.5161133;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;1;123;0;164;0;199
02:06:13.980;-81;0;-9.052734;0.0;-7.536621;0;-6;0;-1.3842773;0.0;-1.5161133;0;508;-1;8.327637;0.0;0.0;0;;;;;;;0;1;121;1;178;1;211
02:06:14.31;-83;1;-9.052734;0.0;-7.536621;0;-6;-1;-1.3842773;0.0;-1.5161133;0;505;0;8.327637;0.0;0.0;0;;;;;;;0;1;122;0;182;0;207
02:06:14.87;-81;0;-9.052734;0.0;-7.536621;0;-5;1;-1.3842773;0.0;-1.5161133;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;1;129;0;186;1;234
02:06:14.138;-81;-1;-9.052734;0.0;-7.536621;0;-5;2;-1.3842773;0.0;-1.5161133;0;507;-2;8.327637;0.0;0.0;0;;;;;;;0;1;133;1;196;1;225
02:06:14.192;-84;1;-9.052734;0.0;-7.536621;0;-5;0;-1.3842773;0.0;-1.5161133;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;1;127;1;195;0;224
02:06:14.238;-83;2;-9.052734;0.0;-7.536621;0;-5;0;-1.3842773;0.0;-1.5161133;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;1;125;1;204;1;226
02:06:14.287;-81;0;-9.052734;0.0;-7.5585938;0;-6;0;-1.3842773;0.0;-1.5161133;0;512;0;8.327637;0.0;0.0;0;;;;;;;0;2;122;1;200;0;218
02:06:14.343;-83;0;-9.052734;0.0;-7.536621;0;-6;0;-1.3842773;0.0;-1.4941406;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;1;120;1;200;1;242
02:06:14.391;-82;0;-9.052734;0.0;-7.536621;0;-6;-1;-1.3623047;0.0;-1.4941406;0;510;2;8.327637;0.0;0.0;0;;;;;;;0;1;116;1;189;0;250
02:06:14.448;-84;1;-9.052734;0.0;-7.536621;0;-6;-1;-1.3623047;0.0;-1.4941406;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;2;120;1;181;0;241
02:06:14.498;-81;1;-9.052734;0.0;-7.536621;0;-6;-3;-1.3623047;0.0;-1.4941406;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;2;113;1;167;0;234
02:06:14.544;-82;2;-9.052734;0.0;-7.536621;0;-5;-3;-1.3623047;0.0;-1.4941406;0;512;0;8.327637;0.0;0.0;0;;;;;;;0;2;115;1;164;1;222
02:06:14.600;-82;-5;-9.052734;0.0;-7.5585938;0;-6;2;-1.3623047;0.0;-1.4941406;0;511;0;8.327637;0.0;0.0;0;;;;;;;0;3;110;2;153;1;216
02:06:14.648;-79;-2;-9.052734;0.0;-7.5585938;0;-6;5;-1.3623047;0.0;-1.4941406;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;3;106;1;144;0;222
02:06:14.705;-84;-1;-9.052734;0.0;-7.5585938;0;-4;1;-1.3623047;0.0;-1.4941406;0;511;0;8.327637;0.0;0.0;0;;;;;;;0;2;103;1;137;1;227
02:06:14.753;-83;0;-9.052734;0.0;-7.5585938;0;-5;2;-1.3623047;0.0;-1.4941406;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;2;100;1;130;1;213
02:06:14.810;-82;0;-9.074707;0.0;-7.5585938;0;-6;-1;-1.3623047;0.0;-1.4941406;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;2;108;1;144;0;199
02:06:14.859;-84;0;-9.052734;0.0;-7.5585938;0;-8;-1;-1.3623047;0.0;-1.472168;0;508;0;8.327637;0.0;0.0;0;;;;;;;0;3;103;2;137;1;218
02:06:14.905;-84;-8;-9.074707;0.0;-7.5585938;0;-8;13;-1.3623047;0.0;-1.472168;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;6;98;3;129;1;229
02:06:14.961;-81;1;-9.074707;0.0;-7.5585938;0;-5;-2;-1.3623047;0.0;-1.472168;0;512;0;8.327637;0.0;0.0;0;;;;;;;0;8;96;5;123;0;216
02:06:15.11;-83;1;-9.074707;0.0;-7.5585938;0;-5;-3;-1.3623047;0.0;-1.472168;0;506;0;8.327637;0.0;0.0;0;;;;;;;0;5;93;3;117;1;215
02:06:15.57;-82;1;-9.074707;0.0;-7.5585938;0;-6;-3;-1.3623047;0.0;-1.472168;0;510;-2;8.327637;0.0;0.0;0;;;;;;;0;2;90;1;113;0;233
02:06:15.112;-80;-4;-9.074707;0.0;-7.5585938;0;-8;4;-1.3623047;0.0;-1.472168;0;506;1;8.327637;0.0;0.0;0;;;;;;;0;5;90;3;110;1;231
02:06:15.163;-81;3;-9.074707;0.0;-7.5585938;0;-8;-10;-1.3623047;0.0;-1.472168;0;506;1;8.327637;0.0;0.0;0;;;;;;;0;3;88;2;107;0;226
02:06:15.220;-84;9;-9.074707;0.0;-7.5585938;0;-5;-16;-1.3623047;0.0;-1.472168;0;506;1;8.327637;0.0;0.0;0;;;;;;;0;3;87;1;104;1;219
02:06:15.267;-82;-8;-9.074707;0.0;-7.5585938;0;-6;12;-1.3623047;0.0;-1.472168;0;505;-2;8.327637;0.0;0.0;0;;;;;;;0;7;85;3;100;1;207
02:06:15.315;-84;4;-9.074707;0.0;-7.5585938;0;-5;-6;-1.3623047;0.0;-1.4501953;0;507;1;8.327637;0.0;0.0;0;;;;;;;0;5;84;3;97;0;195
02:06:15.376;-83;-6;-9.074707;0.0;-7.5585938;0;-3;5;-1.3623047;0.0;-1.4501953;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;7;83;4;94;1;200
02:06:15.417;-86;0;-9.074707;0.0;-7.5585938;0;-6;-3;-1.3623047;0.0;-1.4501953;0;509;0;8.327637;0.0;0.0;0;;;;;;;0;4;82;3;93;1;202
02:06:15.466;-83;1;-9.074707;0.0;-7.5585938;0;-6;0;-1.3623047;0.0;-1.4501953;0;507;1;8.327637;0.0;0.0;0;;;;;;;0;2;80;1;96;0;193
02:06:15.522;-84;-6;-9.074707;0.0;-7.5585938;0;-3;7;-1.3623047;0.0;-1.4501953;0;509;-1;8.327637;0.0;0.0;0;;;;;;;0;6;79;3;95;1;201
02:06:15.570;-80;-5;-9.074707;0.0;-7.5585938;0;-5;5;-1.340332;0.0;-1.4501953;0;508;-2;8.327637;0.0;0.0;0;;;;;;;0;4;78;2;95;1;193
02:06:15.618;-81;4;-9.074707;0.0;-7.5585938;0;-7;-8;-1.340332;0.0;-1.4501953;0;505;-1;8.327637;0.0;0.0;0;;;;;;;0;4;78;2;92;1;197
02:06:15.677;-82;1;-9.074707;0.0;-7.5585938;0;-9;-2;-1.340332;0.0;-1.4282227;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;5;78;2;92;1;189
02:06:15.724;-81;-4;-9.074707;0.0;-7.5585938;0;-3;6;-1.340332;0.0;-1.4282227;0;510;0;8.327637;0.0;0.0;0;;;;;;;0;2;76;1;92;0;190
02:06:15.782;-84;1;-9.074707;0.0;-7.5585938;0;-7;0;-1.340332;0.0;-1.4282227;0;507;1;8.327637;0.0;0.0;0;;;;;;;0;3;77;2;91;1;214
02:06:15.830;-83;6;-9.074707;0.0;-7.5585938;0;-6;-4;-1.340332;0.0;-1.4282227;0;504;1;8.327637;0.0;0.0;0;;;;;;;0;2;77;1;91;1;225
02:06:15.883;-83;-2;-9.074707;0.0;-7.5585938;0;-5;4;-1.340332;0.0;-1.4282227;0;507;0;8.327637;0.0;0.0;0;;;;;;;0;3;77;1;89;1;213
